Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
403,403,MA,9781442316775,Mandarin 3,20,,,09Q,,N,"After four stops, get off the train.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_403.mp3,"12,16,18"
404,404,MA,9781442316775,Mandarin 3,20,,,09R,,M,四个站以后下车。,sì gè zhàn yĭ hòu xià chē.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_404.mp3,"12,16,18"
405,405,MA,9781442316775,Mandarin 3,20,,,10Q,,N,Is next Saturday convenient?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_405.mp3,"13,17"
406,406,MA,9781442316775,Mandarin 3,20,,,10R,,F,下个星期六方便吗？,xià gè xīng qī liù fāng biàn ma?,8,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_406.mp3,"13,17"
407,407,MA,9781442316775,Mandarin 3,21,,,01Q,,N,"Let’s go to appreciate the flowers, okay?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_407.mp3,1
408,408,MA,9781442316775,Mandarin 3,21,,,01R,,F,去赏花儿，好吗？,"qù shǎng huār, hǎo ma?",5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_408.mp3,1
409,409,MA,9781442316775,Mandarin 3,21,,,02Q,,N,A small token.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_409.mp3,"7,13"
410,410,MA,9781442316775,Mandarin 3,21,,,02R,,F,一点儿小意思。,yì diǎnr xiǎo yì si.,5,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_410.mp3,"7,13"
411,411,MA,9781442316775,Mandarin 3,21,,,03Q,,N,What is this kind of flower called in Mandarin?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_411.mp3,"7,15"
412,412,MA,9781442316775,Mandarin 3,21,,,03R,,M,这种花儿普通话叫什么？,zhè zhǎng huār pǔ tōng huà jiào shén me?,9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_412.mp3,"7,15"
413,413,MA,9781442316775,Mandarin 3,21,,,04Q,,N,The flowers are very beautiful.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_413.mp3,"1,9"
414,414,MA,9781442316775,Mandarin 3,21,,,04R,,M,花儿很美。,huār hěn měi.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_414.mp3,"1,9"
415,415,MA,9781442316775,Mandarin 3,21,,,05Q,,N,Luoyang’s peonies are very famous.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_415.mp3,"9,18"
416,416,MA,9781442316775,Mandarin 3,21,,,05R,,F,洛阳的牡丹很有名。,luò yáng de mǔ dān hěn yǒu míng.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_416.mp3,"9,18"
417,417,MA,9781442316775,Mandarin 3,21,,,06Q,,N,I went to Luoyang last week.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_417.mp3,17
418,418,MA,9781442316775,Mandarin 3,21,,,06R,,F,我上个星期去洛阳了。,wǒ shàng gè xīng qī qù luò yáng le.,9,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_418.mp3,17
419,419,MA,9781442316775,Mandarin 3,21,,,07Q,,N,But I had to come back to Beijing.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_419.mp3,"9,18"
420,420,MA,9781442316775,Mandarin 3,21,,,07R,,F,可是我得回北京来。,kě shì wǒ děi huí běi jīng lái.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_420.mp3,"9,18"
421,421,MA,9781442316775,Mandarin 3,21,,,08Q,,N,I’d like to go to Luoyang for flower appreciation.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_421.mp3,"1,18"
422,422,MA,9781442316775,Mandarin 3,21,,,08R,,M,我想去洛阳赏花儿。,wǒ xiǎng qù luò yáng shǎng huār.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_422.mp3,"1,18"
423,423,MA,9781442316775,Mandarin 3,21,,,09Q,,N,Have you been to Luoyang?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_423.mp3,18
424,424,MA,9781442316775,Mandarin 3,21,,,09R,,M,您去过洛阳吗？,nín qù guo luò yáng ma?,6,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_424.mp3,18
425,425,MA,9781442316775,Mandarin 3,21,,,10Q,,N,"You’re always very busy, isn’t that right?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_425.mp3,7
426,426,MA,9781442316775,Mandarin 3,21,,,10R,,F,您总是很忙，是吧？,"nín zŏng shì hěn máng, shì ba?",7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_426.mp3,7
427,427,MA,9781442316775,Mandarin 3,22,,,01Q,,N,This week it’s very crowded.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_427.mp3,"9,17"
428,428,MA,9781442316775,Mandarin 3,22,,,01R,,F,这个星期很挤。,zhè gè xīng qī hěn jǐ.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_428.mp3,"9,17"
429,429,MA,9781442316775,Mandarin 3,22,,,02Q,,N,I’ve heard it’s a very good museum.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_429.mp3,"1,9,18"
430,430,MA,9781442316775,Mandarin 3,22,,,02R,,M,听说是一个很好的博物馆。,tīng shuō shì yí gè hěn hǎo de bó wù guǎn.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_430.mp3,"1,9,18"
431,431,MA,9781442316775,Mandarin 3,22,,,03Q,,N,Have you ever been to the Palace Museum?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_431.mp3,"1,18"
432,432,MA,9781442316775,Mandarin 3,22,,,03R,,F,您去过故宫博物馆吗？,nín qù guo gù gōng bó wù guǎn ma?,9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_432.mp3,"1,18"
433,433,MA,9781442316775,Mandarin 3,22,,,04Q,,N,Next week it won’t be too crowded.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_433.mp3,"9,17"
434,434,MA,9781442316775,Mandarin 3,22,,,04R,,F,下个星期不太挤。,xià gè xīng qī bú tài jǐ.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_434.mp3,"9,17"
435,435,MA,9781442316775,Mandarin 3,22,,,05Q,,N,You haven’t yet gone to the Palace Museum?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_435.mp3,"1,18"
436,436,MA,9781442316775,Mandarin 3,22,,,05R,,F,您还没有去故宫博物馆吗？,nín hái méi yǒu qù gù gōng bó wù guǎn ma?,11,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_436.mp3,"1,18"
437,437,MA,9781442316775,Mandarin 3,22,,,06Q,,N,"This Friday we’ll go to the Palace Museum, okay?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_437.mp3,"1,17"
438,438,MA,9781442316775,Mandarin 3,22,,,06R,,M,这个星期五我们去故宫博物馆，好吗？,"zhè gè xīng qī wǔ wǒ men qù gù gōng bó wù guǎn, hǎo ma?",15,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_438.mp3,"1,17"
439,439,MA,9781442316775,Mandarin 3,22,,,07Q,,N,This Sunday I don’t have free time.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_439.mp3,17
440,440,MA,9781442316775,Mandarin 3,22,,,07R,,M,这个星期天我没有空。,zhè gè xīng qī tiān wǒ méi yǒu kòng.,9,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_440.mp3,17
441,441,MA,9781442316775,Mandarin 3,22,,,08Q,,N,"When there is free time, what do you do?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_441.mp3,"1,7,17"
442,442,MA,9781442316775,Mandarin 3,22,,,08R,,M,有空的时候 ，您做什么？,"yǒu kòng de shí hou, nín zuò shén me?",9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_442.mp3,"1,7,17"
443,443,MA,9781442316775,Mandarin 3,22,,,09Q,,N,I like very much to go to museums.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_443.mp3,"1,18"
444,444,MA,9781442316775,Mandarin 3,22,,,09R,,M,我很喜欢去博物馆。,wǒ hěn xǐ huan qù bó wù guǎn.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_444.mp3,"1,18"
445,445,MA,9781442316775,Mandarin 3,22,,,10Q,,N,I’ve heard that now Luoyang’s peonies are very beautiful.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_445.mp3,"1,9,18"
446,446,MA,9781442316775,Mandarin 3,22,,,10R,,M,听说现在洛阳的牡丹很美。,tīng shuō xiàn zài luò yáng de mǔ dān hěn měi.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_446.mp3,"1,9,18"
447,447,MA,9781442316775,Mandarin 3,23,,,01Q,,N,Good idea.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_447.mp3,7
448,448,MA,9781442316775,Mandarin 3,23,,,01R,,M,好主意。,hǎo zhǔ yi.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_448.mp3,7
449,449,MA,9781442316775,Mandarin 3,23,,,02Q,,N,"Please, have some tea.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_449.mp3,"6,13,16"
450,450,MA,9781442316775,Mandarin 3,23,,,02R,,F,请喝茶。,qǐng hē chá.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_450.mp3,"6,13,16"
451,451,MA,9781442316775,Mandarin 3,23,,,03Q,,N,I brought it from America.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_451.mp3,9
452,452,MA,9781442316775,Mandarin 3,23,,,03R,,M,是我从美国带来的。,shì wǒ cóng měi guó dài lái de.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_452.mp3,9
453,453,MA,9781442316775,Mandarin 3,23,,,04Q,,N,It was bought when I went to the Palace Museum.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_453.mp3,"1,14"
454,454,MA,9781442316775,Mandarin 3,23,,,04R,,F,是我从故宫博物馆带来的。,shì wǒ cóng gù gōng bó wù guǎn dài lái de.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_454.mp3,"1,14"
455,455,MA,9781442316775,Mandarin 3,23,,,05Q,,N,Their Chinese collection is very famous.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_455.mp3,9
456,456,MA,9781442316775,Mandarin 3,23,,,05R,,F,他们的中国藏品很有名。,tā men de zhōng guǒ cáng pǐn hěn yǒu míng.,10,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_456.mp3,9
457,457,MA,9781442316775,Mandarin 3,23,,,06Q,,N,The Palace Museum’s collection is very famous.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_457.mp3,"1,18"
458,458,MA,9781442316775,Mandarin 3,23,,,06R,,F,故宫博物馆的藏品很有名。,gù gōng bó wù guǎn de cǎng pǐn hěn yǒu míng.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_458.mp3,"1,18"
459,459,MA,9781442316775,Mandarin 3,23,,,07Q,,N,My son lives in Beijing.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_459.mp3,"5,9"
460,460,MA,9781442316775,Mandarin 3,23,,,07R,,F,我的儿子住在北京。,wŏ de ér zi zhù zài běi jīng.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_460.mp3,"5,9"
461,461,MA,9781442316775,Mandarin 3,23,,,08Q,,N,My son moved to Beijing.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_461.mp3,"5,18"
462,462,MA,9781442316775,Mandarin 3,23,,,08R,,F,我的儿子搬到北京了。,wŏ de ér zi bān dào běi jīng le.,9,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_462.mp3,"5,18"
463,463,MA,9781442316775,Mandarin 3,23,,,09Q,,N,It’s what I brought from America.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_463.mp3,9
464,464,MA,9781442316775,Mandarin 3,23,,,09R,,F,是我从美国带来的。,shì wŏ cóng měi guó dài lái de.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_464.mp3,9
465,465,MA,9781442316775,Mandarin 3,23,,,10Q,,N,We’ll maybe go to the museum together.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_465.mp3,"1,17"
466,466,MA,9781442316775,Mandarin 3,23,,,10R,,F,我们可能一起去博物馆。,wŏ men kě néng yì qĭ qù bó wù guăn.,10,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_466.mp3,"1,17"
467,467,MA,9781442316775,Mandarin 3,24,,,01Q,,N,The room is not ready.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_467.mp3,"16,18"
468,468,MA,9781442316775,Mandarin 3,24,,,01R,,F,房间没有准备好。,fáng jiān méi yǒu zhǔn bèi hǎo.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_468.mp3,"16,18"
469,469,MA,9781442316775,Mandarin 3,24,,,02Q,,N,Today I brought them along.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_469.mp3,"9,17"
470,470,MA,9781442316775,Mandarin 3,24,,,02R,,F,今天我带来了。,jīn tiān wǒ dài lái le.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_470.mp3,"9,17"
471,471,MA,9781442316775,Mandarin 3,24,,,03Q,,N,Your room is on the second floor.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_471.mp3,"4,16,18"
472,472,MA,9781442316775,Mandarin 3,24,,,03R,,F,您的房间在二楼。,nín de fáng jiān zài èr lóu.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_472.mp3,"4,16,18"
473,473,MA,9781442316775,Mandarin 3,24,,,04Q,,N,I only have three pieces of luggage.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_473.mp3,"12,16,18"
474,474,MA,9781442316775,Mandarin 3,24,,,04R,,M,我只有三件行李。,wǒ zhĭ yǒu sān jiàn xíng lǐ.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_474.mp3,"12,16,18"
475,475,MA,9781442316775,Mandarin 3,24,,,05Q,,N,It’s in the car.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_475.mp3,"9,16,18"
476,476,MA,9781442316775,Mandarin 3,24,,,05R,,M,在车里。,zài chē li.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_476.mp3,"9,16,18"
477,477,MA,9781442316775,Mandarin 3,24,,,06Q,,N,Do you have a lot of luggage?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_477.mp3,"16,18"
478,478,MA,9781442316775,Mandarin 3,24,,,06R,,F,您有很多行李吗？,nín yǒu hěn duō xíng lǐ ma?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_478.mp3,"16,18"
479,479,MA,9781442316775,Mandarin 3,24,,,07Q,,N,Where’s your luggage?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_479.mp3,"4,16,18"
480,480,MA,9781442316775,Mandarin 3,24,,,07R,,F,行李在哪儿？,xíng lǐ zài nǎr?,4,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_480.mp3,"4,16,18"
481,481,MA,9781442316775,Mandarin 3,24,,,08Q,,N,This is the key for the room.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_481.mp3,"9,16,18"
482,482,MA,9781442316775,Mandarin 3,24,,,08R,,F,这是房间的钥匙。,zhè shì fáng jiān de yào shi.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_482.mp3,"9,16,18"
483,483,MA,9781442316775,Mandarin 3,24,,,09Q,,N,Is there an elevator?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_483.mp3,"7,16,18"
484,484,MA,9781442316775,Mandarin 3,24,,,09R,,M,有电梯吗？,yǒu diàn tī ma?,4,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_484.mp3,"7,16,18"
485,485,MA,9781442316775,Mandarin 3,24,,,10Q,,N,It still isn’t ready.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_485.mp3,"1,16,18"
486,486,MA,9781442316775,Mandarin 3,24,,,10R,,F,还没有准备好。,hái méi yǒu zhǔn bèi hǎo.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_486.mp3,"1,16,18"
487,487,MA,9781442316775,Mandarin 3,25,,,01Q,,N,It’s gotten much better.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_487.mp3,"7,9"
488,488,MA,9781442316775,Mandarin 3,25,,,01R,,F,好多了。,hǎo duō le.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_488.mp3,"7,9"
489,489,MA,9781442316775,Mandarin 3,25,,,02Q,,N,I’ll be all right.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_489.mp3,"7,9"
490,490,MA,9781442316775,Mandarin 3,25,,,02R,,F,没关系。,méi guān xi.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_490.mp3,"7,9"
491,491,MA,9781442316775,Mandarin 3,25,,,03Q,,N,Go to the pharmacy for me.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_491.mp3,"4,8"
492,492,MA,9781442316775,Mandarin 3,25,,,03R,,F,替我去药房。,tì wǒ qù yào fáng.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_492.mp3,"4,8"
493,493,MA,9781442316775,Mandarin 3,25,,,04Q,,N,"Go to the pharmacy for me, buy some medicine, and come back, okay?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_493.mp3,"8,14"
494,494,MA,9781442316775,Mandarin 3,25,,,04R,,F,替我去药房买一点儿药回来，好吗？,"tì wǒ qù yào fáng mǎi yì diǎnr yào huí lái, hǎo ma?",13,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_494.mp3,"8,14"
495,495,MA,9781442316775,Mandarin 3,25,,,05Q,,N,I brought three pieces of luggage.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_495.mp3,"12,16,18"
496,496,MA,9781442316775,Mandarin 3,25,,,05R,,M,我带来了三件行李。,wǒ dài lái le sān jiàn xíng lǐ.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_496.mp3,"12,16,18"
497,497,MA,9781442316775,Mandarin 3,25,,,06Q,,N,Do you need to go to see a doctor?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_497.mp3,"7,8,16"
498,498,MA,9781442316775,Mandarin 3,25,,,06R,,M,需要去看医生吗？,xū yào qù kàn yī shēng ma?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_498.mp3,"7,8,16"
499,499,MA,9781442316775,Mandarin 3,25,,,07Q,,N,Do you need ice?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_499.mp3,"6,7"
500,500,MA,9781442316775,Mandarin 3,25,,,07R,,M,您需要冰吗？,nín xū yào bīng ma?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_500.mp3,"6,7"
501,501,MA,9781442316775,Mandarin 3,25,,,08Q,,N,How are you feeling?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_501.mp3,"7,8,13,16"
502,502,MA,9781442316775,Mandarin 3,25,,,08R,,M,怎么样了？,zěn me yàng le?,4,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_502.mp3,"7,8,13,16"
503,503,MA,9781442316775,Mandarin 3,25,,,09Q,,N,Please buy this kind of medicine for me.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_503.mp3,"8,14"
504,504,MA,9781442316775,Mandarin 3,25,,,09R,,F,请替我买这种药。,qǐng tì wǒ mǎi zhè zhǒng yào.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_504.mp3,"8,14"
505,505,MA,9781442316775,Mandarin 3,25,,,10Q,,N,Please buy a little ice for me.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_505.mp3,14
506,506,MA,9781442316775,Mandarin 3,25,,,10R,,F,请替我买一点儿冰。,qǐng tì wǒ mǎi yì diǎnr bīng.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_506.mp3,14
507,507,MA,9781442316775,Mandarin 3,25,,,11Q,,N,I brought some medicine.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_507.mp3,8
508,508,MA,9781442316775,Mandarin 3,25,,,11R,,M,我带来了一点儿药。,wǒ dài lái le yì diǎnr yào.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_508.mp3,8
509,509,MA,9781442316775,Mandarin 3,26,,,01Q,,N,Please fill out this form.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_509.mp3,"3,7,13"
510,510,MA,9781442316775,Mandarin 3,26,,,01R,,F,请填这张表格。,qǐng tián zhè zhāng biǎo gé.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_510.mp3,"3,7,13"
511,511,MA,9781442316775,Mandarin 3,26,,,02Q,,N,Please sign here.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_511.mp3,13
512,512,MA,9781442316775,Mandarin 3,26,,,02R,,F,请在这儿签字。,qǐng zài zhèr qiān zì.,5,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_512.mp3,13
513,513,MA,9781442316775,Mandarin 3,26,,,03Q,,N,"Last week, when I went, it was very crowded.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_513.mp3,"17,18"
514,514,MA,9781442316775,Mandarin 3,26,,,03R,,F,上个星期我去的时候很挤。,shàng gè xīng qī wǒ qù de shí hou hěn jí.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_514.mp3,"17,18"
515,515,MA,9781442316775,Mandarin 3,26,,,04Q,,N,Are these in dollars?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_515.mp3,11
516,516,MA,9781442316775,Mandarin 3,26,,,04R,,F,是美金的吗？,shì měi jīn de ma?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_516.mp3,11
517,517,MA,9781442316775,Mandarin 3,26,,,05Q,,N,Could I exchange a few traveler’s checks?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_517.mp3,"11,18"
518,518,MA,9781442316775,Mandarin 3,26,,,05R,,M,我能换一点儿旅行支票吗？,wǒ néng huàn yì diǎnr lǚ xíng zhī piào ma?,10,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_518.mp3,"11,18"
519,519,MA,9781442316775,Mandarin 3,26,,,06Q,,N,"Exchange some cash, and come back, okay?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_519.mp3,"11,14"
520,520,MA,9781442316775,Mandarin 3,26,,,06R,,F,换一点儿现金回来，好吗 ？,"huàn yì diǎnr xiàn jīn huí lái, hǎo ma?",9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_520.mp3,"11,14"
